CustomerID,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore
15661670.0,,0,Positive
15659366.0,,0,Negative
15797960.0,,0,Positive
15593365.0,,0,Positive
15566111.0,,0,Neutral
15783501.0,,0,Negative
15594594.0,,0,Negative
15798906.0,,0,Neutral
15589488.0,,0,Negative
15785519.0,,0,Neutral
15746490.0,,0,Negative
15605926.0,,0,Negative
15726556.0,,0,Negative
15631072.0,,0,Positive
15659486.0,,0,Positive
15758813.0,,0,Negative
15699772.0,,0,Neutral
15659931.0,,0,Positive
15583548.0,,0,Positive
15734628.0,,0,Negative
,,0,Negative
15599301.0,,0,Positive
15693947.0,,0,Neutral
15622478.0,,0,Neutral
15727467.0,,0,Positive
15802207.0,,0,Neutral
15730161.0,,0,Negative
15577999.0,,0,Positive
15663263.0,,0,Positive
15575676.0,,0,Negative
15694601.0,,0,Negative
,,0,Neutral
15781777.0,,0,Negative
15654000.0,,0,Positive
15727489.0,,0,Negative
15683524.0,,0,Positive
15628583.0,,0,Negative
15713594.0,,0,Positive
15653937.0,,0,Neutral
15583278.0,,0,Negative
15753248.0,,0,Positive
15679062.0,,0,Positive
15804862.0,,0,Neutral
15742886.0,,0,Negative
15671345.0,,0,Neutral
15641575.0,,0,Negative
15650864.0,,0,Negative
15613140.0,,0,Positive
,,0,Positive
15763414.0,,0,Positive
15737961.0,,0,Positive
15722533.0,,0,Neutral
15702806.0,,0,Positive
15755241.0,,0,Positive
15762123.0,,0,Positive
15721116.0,,0,Negative
15706232.0,,0,Positive
15661412.0,,0,Neutral
15705343.0,,0,Neutral
,,0,Positive
15623668.0,,0,Negative
15773869.0,,0,Positive
15764841.0,,0,Neutral
15583552.0,,0,Negative
15693382.0,,0,Negative
15758477.0,,0,Positive
15779586.0,,0,Positive
15665014.0,,0,Positive
15765048.0,,0,Negative
15768746.0,,0,Negative
,,0,Neutral
15607485.0,,0,Neutral
15641366.0,,0,Positive
15617304.0,,0,Neutral
,,0,Neutral
15641413.0,,0,Neutral
15667456.0,,0,Positive
15743245.0,,0,Negative
15637947.0,,0,Neutral
15744770.0,,0,Negative
15665159.0,,0,Negative
15658148.0,,0,Positive
15622470.0,,0,Neutral
15635388.0,,0,Positive
15815534.0,,0,Negative
15666200.0,,0,Neutral
15651900.0,,0,Negative
15677522.0,,0,Negative
15679693.0,,0,Positive
15712264.0,,0,Negative
15764916.0,,0,Negative
15696047.0,,0,Positive
,,0,Positive
,,0,Neutral
,,0,Neutral
15623944.0,0.0,0,Negative
15804919.0,0.0,0,Negative
15779659.0,0.0,0,Negative
15705707.0,0.0,0,Positive
15723886.0,0.0,0,Negative
15636673.0,0.0,0,Negative
15612187.0,0.0,0,Positive
15663252.0,0.0,0,Negative
15578186.0,0.0,0,Positive
15753719.0,0.0,0,Negative
15805062.0,0.0,0,Negative
15672692.0,0.0,0,Positive
15734565.0,0.0,0,Negative
15765311.0,0.0,0,Positive
15721935.0,0.0,0,Negative
15754713.0,0.0,0,Negative
15705620.0,0.0,0,Negative
15645621.0,0.0,0,Negative
15686345.0,0.0,0,Negative
15650098.0,0.0,0,Positive
15813917.0,0.0,0,Negative
15682563.0,0.0,0,Negative
15748797.0,0.0,0,Positive
15629617.0,0.0,0,Negative
15781210.0,0.0,0,Positive
15725141.0,0.0,0,Negative
15735222.0,0.0,0,Negative
15777904.0,0.0,0,Positive
15612771.0,0.0,0,Positive
15777639.0,0.0,0,Negative
15800517.0,0.0,0,Positive
15569209.0,0.0,0,Positive
15664754.0,0.0,0,Negative
15687310.0,0.0,0,Positive
15587913.0,0.0,0,Negative
15567399.0,0.0,0,Negative
15805260.0,0.0,0,Negative
15812982.0,0.0,0,Positive
15756125.0,0.0,0,Negative
,0.0,0,Positive
15775888.0,0.0,0,Positive
15656912.0,0.0,0,Negative
15747724.0,0.0,0,Negative
15742210.0,0.0,0,Positive
15666548.0,0.0,0,Negative
15752300.0,0.0,0,Positive
15711834.0,0.0,0,Positive
15707144.0,0.0,0,Positive
15775891.0,0.0,0,Negative
15581548.0,0.0,0,Positive
15625522.0,0.0,0,Negative
15700487.0,0.0,0,Negative
,0.0,0,Positive
15711218.0,0.0,0,Positive
15672091.0,0.0,0,Positive
,0.0,0,Negative
15774727.0,0.0,0,Negative
,0.0,0,Negative
15810075.0,0.0,0,Negative
15583137.0,0.0,0,Positive
15734312.0,0.0,0,Negative
15673539.0,0.0,0,Positive
15611191.0,0.0,0,Negative
15814553.0,0.0,0,Positive
15577514.0,0.0,0,Negative
15623712.0,0.0,0,Negative
15598700.0,0.0,0,Positive
15604576.0,0.0,0,Negative
15806184.0,0.0,0,Positive
15691952.0,0.0,0,Negative
15738634.0,0.0,0,Negative
15757952.0,0.0,0,Negative
15771580.0,0.0,0,Negative
15773512.0,0.0,0,Positive
15592078.0,0.0,0,Negative
15607278.0,0.0,0,Positive
15804787.0,0.0,0,Negative
15803685.0,0.0,0,Positive
15585427.0,0.0,0,Positive
15717290.0,0.0,0,Positive
15579914.0,0.0,0,Negative
15610930.0,0.0,0,Negative
15761654.0,0.0,0,Negative
15675252.0,0.0,0,Positive
15736302.0,0.0,0,Positive
15701281.0,0.0,0,Positive
,0.0,0,Negative
,0.0,0,Positive
15768124.0,0.0,0,Positive
15656086.0,0.0,0,Positive
15575510.0,0.0,0,Negative
15591550.0,0.0,0,Positive
15569264.0,0.0,0,Negative
15784000.0,0.0,0,Negative
15566269.0,0.0,0,Positive
15691396.0,0.0,0,Negative
15580701.0,0.0,0,Negative
15566253.0,0.0,0,Negative
15617507.0,0.0,0,Positive
15628893.0,0.0,0,Positive
15626679.0,0.0,0,Negative
15785373.0,0.0,0,Negative
15659937.0,0.0,0,Negative
15690731.0,0.0,0,Negative
15646351.0,0.0,0,Negative
15758510.0,0.0,0,Positive
15790247.0,0.0,0,Positive
15754526.0,0.0,0,Positive
15650026.0,0.0,0,Positive
15704340.0,0.0,0,Negative
15707505.0,0.0,0,Positive
15582033.0,0.0,0,Negative
,0.0,0,Positive
15598157.0,0.0,0,Positive
15628697.0,0.0,0,Negative
15618816.0,0.0,0,Positive
15659567.0,0.0,0,Negative
15809847.0,0.0,0,Negative
15599074.0,0.0,0,Negative
15760216.0,0.0,0,Positive
15804853.0,0.0,0,Negative
15605791.0,0.0,0,Negative
15617348.0,0.0,0,Positive
15731166.0,0.0,0,Positive
15737998.0,0.0,0,Negative
15746995.0,0.0,0,Negative
15734649.0,0.0,0,Negative
15726167.0,0.0,0,Negative
15711249.0,0.0,0,Positive
15789014.0,0.0,0,Negative
15674750.0,0.0,0,Positive
,0.0,0,Positive
15725002.0,0.0,0,Negative
15793896.0,0.0,0,Positive
15672357.0,0.0,0,Positive
15777616.0,0.0,0,Negative
,0.0,0,Positive
15613197.0,0.0,0,Positive
15806929.0,0.0,0,Negative
15627042.0,0.0,0,Negative
15678067.0,0.0,0,Positive
15713440.0,0.0,0,Negative
